ул. Придорожная, д. 2, Екатеринбург
ул. Заводская, д. 36/2, Екатеринбург
ул. Заводская, д. 47/2, Екатеринбург
ул. Крауля, д. 10, Екатеринбург
ул. Крауля, д. 75/1, Екатеринбург
ул. Крауля, д. 83, Екатеринбург
ул. Красноуральская, д. 21, Екатеринбург
ул. Металлургов, д. 10А, Екатеринбург
ул. Металлургов, д. 24А, Екатеринбург
ул. Металлургов, д. 28, Екатеринбург
ул. Металлургов, д. 32А, Екатеринбург
ул. Металлургов, д. 38, Екатеринбург
ул. Металлургов, д. 38А, Екатеринбург
ул. Посадская, д. 15, Екатеринбург
ул. Посадская, д. 38, Екатеринбург
ул. Посадская, д. 40/1, Екатеринбург
ул. Репина, д. 14, Екатеринбург
ул. Татищева, д. 64, Екатеринбург
ул. Пальмиро Тольятти, д. 24А, Екатеринбург
ул. Токарей, д. 62, Екатеринбург
ул. Ухтомская, д. 12, Екатеринбург
ул. Ухтомская, д. 16, к. Б, Екатеринбург
ул. Чердынская, д. 24, Екатеринбург
ул. Чердынская, д. 53, к. Б, Екатеринбург
ул. Черкасская, д. 28, Екатеринбург
ул. Шаумяна, д. 96, Екатеринбург
ул. Шаумяна, д. 107, Екатеринбург
ул. Автомагистральная, д. 3, Екатеринбург
ул. Автомагистральная, д. 9, Екатеринбург
ул. Автомагистральная, д. 17, Екатеринбург
ул. Восточная, д. 10, Екатеринбург
ул. Коммунальная, д. 33, Екатеринбург
ул. Короленко, д. 9, Екатеринбург
ул. Луначарского, д. 21, Екатеринбург
ул. Надеждинская, д. 14, Екатеринбург
ул. Стрелочников, д. 3, Екатеринбург
ул. Сортировочная, д. 18, Екатеринбург
ул. Софьи Перовской, д. 115, Екатеринбург
проезд. Теплоходный, д. 5, Екатеринбург
проезд. Теплоходный, д. 7, Екатеринбург
проезд. Теплоходный, д. 9, Екатеринбург
проезд. Теплоходный, д. 11, Екатеринбург
ул. Челюскинцев, д. 21, Екатеринбург
ул. Челюскинцев, д. 23, Екатеринбург
ул. Шевченко, д. 29А, Екатеринбург
ул. Автомагистральная, д. 19, Екатеринбург
ул. Автомагистральная, д. 23, Екатеринбург
ул. Азина, д. 23, Екатеринбург
ул. Азина, д. 40, Екатеринбург
ул. Ангарская, д. 46, Екатеринбург
ул. Ангарская, д. 48, Екатеринбург
ул. Ангарская, д. 50, Екатеринбург
ул. Ангарская, д. 52/1, Екатеринбург
ул. Ангарская, д. 52/2, Екатеринбург
ул. Ангарская, д. 52/3, Екатеринбург
ул. Ангарская, д. 54, Екатеринбург
ул. Ангарская, д. 56, Екатеринбург
ул. Ангарская, д. 58, Екатеринбург
ул. Бебеля, д. 152, Екатеринбург
ул. Бебеля, д. 158/2, Екатеринбург
ул. Бебеля, д. 162, Екатеринбург
ул. Билимбаевская, д. 18, Екатеринбург
ул. Билимбаевская, д. 41, Екатеринбург
ул. Восточная, д. 26А, Екатеринбург
ул. Ереванская, д. 60, Екатеринбург
ул. Еремина, д. 3, Екатеринбург
ул. Колмогорова, д. 56, Екатеринбург
ул. Короленко, д. 14, Екатеринбург
ул. Луначарского, д. 48, Екатеринбург
ул. Мамина-Сибиряка, д. 59, Екатеринбург
ул. Машинистов, д. 2, Екатеринбург
ул. Машинистов, д. 12, Екатеринбург
ул. Машинистов, д. 14, Екатеринбург
ул. Мельковская, д. 9, Екатеринбург
ул. Надеждинская, д. 10, Екатеринбург
ул. Надеждинская, д. 21, Екатеринбург
ул. Некрасова, д. 2, Екатеринбург
ул. Некрасова, д. 12, Екатеринбург
ул. Некрасова, д. 16, Екатеринбург
ул. Софьи Перовской, д. 107, Екатеринбург
ул. Софьи Перовской, д. 119, Екатеринбург
ул. Пехотинцев, д. 5, Екатеринбург
ул. Пехотинцев, д. 6, Екатеринбург
ул. Пехотинцев, д. 10, Екатеринбург
ул. Пехотинцев, д. 17, Екатеринбург
ул. Пехотинцев, д. 21, Екатеринбург
ул. Свердлова, д. 27, Екатеринбург
пр-кт. Седова, д. 48А, Екатеринбург
ул. Техническая, д. 66, Екатеринбург
ул. Техническая, д. 80, Екатеринбург
ул. Техническая, д. 152, Екатеринбург
ул. Челюскинцев, д. 25, Екатеринбург
ул. Владимира Высоцкого, д. 10, Екатеринбург
ул. Владимира Высоцкого, д. 18, Екатеринбург
ул. Владимира Высоцкого, д. 22, Екатеринбург
ул. Изоплитная, д. 9, Екатеринбург
ул. Изоплитная, д. 13, Екатеринбург
ул. Изоплитная, д. 18, Екатеринбург
ул. Краснодарская, д. 30, Екатеринбург
ул. Краснодарская, д. 30А, Екатеринбург
ул. Краснодарская, д. 32, Екатеринбург
ул. Краснодарская, д. 36, Екатеринбург
ул. Новгородцевой, д. 5, к. 1, Екатеринбург
ул. Новгородцевой, д. 5, к. 2, Екатеринбург
ул. Новгородцевой, д. 5, к. 3, Екатеринбург
ул. Новгородцевой, д. 9, к. 1, Екатеринбург
ул. Новгородцевой, д. 9, к. 2, Екатеринбург
ул. Новгородцевой, д. 9, к. 3, Екатеринбург
ул. Новгородцевой, д. 17, Екатеринбург
ул. Новгородцевой, д. 35, Екатеринбург
ул. Новгородцевой, д. 43, Екатеринбург
ул. Отдыха, д. 3А, Екатеринбург
ул. Севастопольская, д. 2, Екатеринбург
